month,model_name,roc_auc,pr_auc,brier,brier_skill_score
2020-01,model5_xgb,0.865133994126285,0.8607282404345353,0.1442368210885878,0.4136624480332282
2020-02,model5_xgb,0.8904628727649814,0.8966463824987797,0.1341566048900936,0.4607425545428871
2020-03,model5_xgb,0.8455329869633994,0.7405510076919538,0.200331751268393,0.0017280500813563
2020-04,model5_xgb,0.8414375786444647,0.7276541155330416,0.1571747431375227,0.2741718729241911
2020-05,model5_xgb,0.8753051824745899,0.8487928952093192,0.1324865852558667,0.441139104268859
2020-06,model5_xgb,0.880464977261006,0.881332606607191,0.1423026544333748,0.4291864842062252
2020-07,model5_xgb,0.8499332973801482,0.8406195544038899,0.1500983912168657,0.3772644359448796
2020-08,model5_xgb,0.8620523916097236,0.8490928180365175,0.1338682099300183,0.4176548803638035
2020-09,model5_xgb,0.9006771577229138,0.8826791745990449,0.1070438993450046,0.5328364306602706
2020-10,model5_xgb,0.8763730612580738,0.8434547859906854,0.1294669854382229,0.4439008376707266
2020-11,model5_xgb,0.8755052773411183,0.8518469400339217,0.1273686935148062,0.4561874499325727
2020-12,model5_xgb,0.9056357152205208,0.8311373840800561,0.1232433404385938,0.410605780998481
2021-01,model5_xgb,0.831609128893545,0.7802678509086394,0.1443451101842866,0.3574615213626392
2021-02,model5_xgb,0.8248561061061062,0.81011663676415,0.1589525124268493,0.3411983206172477
2021-03,model5_xgb,0.8775669000981089,0.8702232534673012,0.1333782211156971,0.4503749235466544
2021-04,model5_xgb,0.9107322333590964,0.8802235317965789,0.1222405773153287,0.4888048662191613
2021-05,model5_xgb,0.8610916600401154,0.8172909645667337,0.1391697740476678,0.3964245863851989
2021-06,model5_xgb,0.8623645781385287,0.849530797160068,0.1387900475158421,0.4187233369401888
2021-07,model5_xgb,0.8670269356128159,0.8092730714743357,0.1422030545212062,0.3608772432949656
2021-08,model5_xgb,0.869179314120032,0.8128393058654394,0.1356635511054447,0.4035790787860924
2021-09,model5_xgb,0.9037211620980362,0.8784611868806339,0.1154929170002808,0.5011792175220717
2021-10,model5_xgb,0.8576693544987564,0.8182147040327624,0.1392510404109092,0.38713634475253
2021-11,model5_xgb,0.8992580451155935,0.8652995506410278,0.1219001496025499,0.4800111097197939
2021-12,model5_xgb,0.8669256166245873,0.7875175243599849,0.1335003679037575,0.3510022011541195
2020-01,model6_xgb_nolag,0.8606327593111733,0.8417329294136879,0.1497982295739222,0.391054749027054
2020-02,model6_xgb_nolag,0.8560459416145554,0.8660274075771074,0.1502683278959118,0.3959796858257783
2020-03,model6_xgb_nolag,0.8241916898489063,0.7118890624414806,0.1949358738024788,0.0286162147647651
2020-04,model6_xgb_nolag,0.8516525036349345,0.7485437438188589,0.1470772785207255,0.3208016537956099
2020-05,model6_xgb_nolag,0.8813179265484222,0.8513957124200853,0.1293273495098832,0.4544655351329077
2020-06,model6_xgb_nolag,0.896411575788832,0.8947512973221947,0.1346496180297643,0.4598848336743856
2020-07,model6_xgb_nolag,0.8537963725128439,0.844863182623927,0.1530920825191961,0.3648440627040357
2020-08,model6_xgb_nolag,0.8567355539153829,0.8362240921520114,0.1460994058870261,0.364447496201417
2020-09,model6_xgb_nolag,0.906157544378698,0.8849485789153633,0.1098982916837905,0.5203792227162157
2020-10,model6_xgb_nolag,0.8842778976073912,0.843042984516768,0.1277665444739517,0.4512047367506414
2020-11,model6_xgb_nolag,0.8779131422012625,0.8487547025990525,0.1274041370731339,0.4560361203451699
